Instance,Method,Profit,BKS,Gap,Time
16I4.txt,Greedy_MaxProfitWeight,11628,35169,66.93679092382496,0.001694
16I4.txt,Greedy_MinConflicts,25446,35169,27.646506866842955,0.001698
16I4.txt,GRASP_100_0.3,16807,35169,52.21075378884813,12.4925
16I5.txt,Greedy_MaxProfit,35450,35450,0.0,0.001728
16I5.txt,Greedy_MinWeight,9697,35450,72.6459802538787,0.001639
16I5.txt,Greedy_MaxProfitWeight,9697,35450,72.6459802538787,0.001724
16I5.txt,Greedy_MinConflicts,24866,35450,29.85613540197461,0.001602
16I5.txt,GRASP_100_0.3,13845,35450,60.94499294781382,12.374272
17I1.txt,Greedy_MaxProfit,19682,19682,0.0,0.001049
17I1.txt,Greedy_MinWeight,4876,19682,75.22609490905396,0.00101
17I1.txt,Greedy_MaxProfitWeight,4876,19682,75.22609490905396,0.000929
17I1.txt,Greedy_MinConflicts,13326,19682,32.29346611116756,0.001047
17I1.txt,GRASP_100_0.3,8564,19682,56.48816177217763,4.00532
17I2.txt,Greedy_MaxProfit,22024,22024,0.0,0.001061
17I2.txt,Greedy_MinWeight,5198,22024,76.39847439157283,0.001055
17I2.txt,Greedy_MaxProfitWeight,5198,22024,76.39847439157283,0.000993
17I2.txt,Greedy_MinConflicts,12132,22024,44.9146385760988,0.001034
17I2.txt,GRASP_100_0.3,6981,22024,68.30276062477297,4.087969
17I3.txt,Greedy_MaxProfit,21423,21423,0.0,0.00101
17I3.txt,Greedy_MinWeight,5762,21423,73.10367362180834,0.000996
17I3.txt,Greedy_MaxProfitWeight,5762,21423,73.10367362180834,0.00094
17I3.txt,Greedy_MinConflicts,15623,21423,27.073705830182515,0.001
17I3.txt,GRASP_100_0.3,8715,21423,59.319423049993006,4.241347
17I4.txt,Greedy_MaxProfit,20962,20962,0.0,0.001095
17I4.txt,Greedy_MinWeight,5855,20962,72.06850491365327,0.001178
17I4.txt,Greedy_MaxProfitWeight,5855,20962,72.06850491365327,0.001041
17I4.txt,Greedy_MinConflicts,14431,20962,31.15637820818624,0.000983
17I4.txt,GRASP_100_0.3,9438,20962,54.97567026047133,4.196008
17I5.txt,Greedy_MaxProfit,19534,19534,0.0,0.00128
17I5.txt,Greedy_MinWeight,5993,19534,69.3201597215112,0.001042
17I5.txt,Greedy_MaxProfitWeight,5993,19534,69.3201597215112,0.000964
17I5.txt,Greedy_MinConflicts,14449,19534,26.031534759905806,0.001002
17I5.txt,GRASP_100_0.3,8006,19534,59.015050680864135,4.192498
18I1.txt,Greedy_MaxProfit,14590,14590,0.0,0.000861
18I1.txt,Greedy_MinWeight,3582,14590,75.44893762851268,0.000827
18I1.txt,Greedy_MaxProfitWeight,3582,14590,75.44893762851268,0.000758
18I1.txt,Greedy_MinConflicts,11812,14590,19.04043865661412,0.000745
18I1.txt,GRASP_100_0.3,5459,14590,62.583961617546265,2.27599
18I2.txt,Greedy_MaxProfit,14777,14777,0.0,0.000741
18I2.txt,Greedy_MinWeight,3914,14777,73.51289165595182,0.000739
18I2.txt,Greedy_MaxProfitWeight,3914,14777,73.51289165595182,0.000747
18I2.txt,Greedy_MinConflicts,9865,14777,33.240847262637885,0.00074
18I2.txt,GRASP_100_0.3,5488,14777,62.86120322122217,2.138741
18I3.txt,Greedy_MaxProfit,14503,14503,0.0,0.000841
18I3.txt,Greedy_MinWeight,3213,14503,77.84596290422671,0.000759
18I3.txt,Greedy_MaxProfitWeight,3213,14503,77.84596290422671,0.000728
18I3.txt,Greedy_MinConflicts,10751,14503,25.870509549748327,0.000759
18I3.txt,GRASP_100_0.3,5708,14503,60.64262566365579,2.230069
18I4.txt,Greedy_MaxProfit,15693,15693,0.0,0.000832
18I4.txt,Greedy_MinWeight,3152,15693,79.91461161027209,0.000794
18I4.txt,Greedy_MaxProfitWeight,3152,15693,79.91461161027209,0.000728
18I4.txt,Greedy_MinConflicts,11342,15693,27.725737590008283,0.000724
18I4.txt,GRASP_100_0.3,6084,15693,61.23112215637545,2.161049
18I5.txt,Greedy_MaxProfit,15343,15343,0.0,0.000788
18I5.txt,Greedy_MinWeight,3738,15343,75.63709835103957,0.000755
18I5.txt,Greedy_MaxProfitWeight,3738,15343,75.63709835103957,0.00076
18I5.txt,Greedy_MinConflicts,8908,15343,41.94095027048165,0.000699
18I5.txt,GRASP_100_0.3,6030,15343,60.698689956331876,2.168595
19I1.txt,Greedy_MaxProfit,12203,12203,0.0,0.000756
19I1.txt,Greedy_MinWeight,1831,12203,84.99549291157912,0.000717
19I1.txt,Greedy_MaxProfitWeight,1831,12203,84.99549291157912,0.000653
19I1.txt,Greedy_MinConflicts,9793,12203,19.749241989674672,0.000585
19I1.txt,GRASP_100_0.3,4039,12203,66.90158157830042,1.353892
19I2.txt,Greedy_MaxProfit,12113,12113,0.0,0.000757
19I2.txt,Greedy_MinWeight,1381,12113,88.5990258400066,0.000676
19I2.txt,Greedy_MaxProfitWeight,1381,12113,88.5990258400066,0.000621
19I2.txt,Greedy_MinConflicts,7811,12113,35.515561793114834,0.000605
19I2.txt,GRASP_100_0.3,4600,12113,62.024271443903245,1.339832
19I3.txt,Greedy_MaxProfit,11148,11148,0.0,0.000792
19I3.txt,Greedy_MinWeight,1891,11148,83.03731611051309,0.000727
19I3.txt,Greedy_MaxProfitWeight,1891,11148,83.03731611051309,0.000693
19I3.txt,Greedy_MinConflicts,6681,11148,40.06996770721206,0.000599
19I3.txt,GRASP_100_0.3,4476,11148,59.84930032292788,1.39575
19I4.txt,Greedy_MaxProfit,11224,11224,0.0,0.000812
19I4.txt,Greedy_MinWeight,3087,11224,72.49643620812544,0.000695
19I4.txt,Greedy_MaxProfitWeight,3087,11224,72.49643620812544,0.000636
19I4.txt,Greedy_MinConflicts,8242,11224,26.568068424803993,0.00062
19I4.txt,GRASP_100_0.3,4371,11224,61.056664290805415,1.38618
19I5.txt,Greedy_MaxProfit,12177,12177,0.0,0.000841
19I5.txt,Greedy_MinWeight,2258,12177,81.45684487147902,0.000786
19I5.txt,Greedy_MaxProfitWeight,2258,12177,81.45684487147902,0.000706
19I5.txt,Greedy_MinConflicts,7628,12177,37.35731296706907,0.000598
19I5.txt,GRASP_100_0.3,4949,12177,59.357805699269115,1.385158
20I1.txt,Greedy_MaxProfit,9459,9459,0.0,0.000686
20I1.txt,Greedy_MinWeight,1653,9459,82.52457976530289,0.000649
20I1.txt,Greedy_MaxProfitWeight,1653,9459,82.52457976530289,0.000583
20I1.txt,Greedy_MinConflicts,6959,9459,26.4298551643937,0.000514
20I1.txt,GRASP_100_0.3,3444,9459,63.59023152553124,0.913941
20I2.txt,Greedy_MaxProfit,9214,9214,0.0,0.000672
20I2.txt,Greedy_MinWeight,2607,9214,71.70609941393532,0.000719
20I2.txt,Greedy_MaxProfitWeight,2607,9214,71.70609941393532,0.000579
20I2.txt,Greedy_MinConflicts,6557,9214,28.836553071413068,0.00054
20I2.txt,GRASP_100_0.3,3840,9214,58.32428912524419,0.924165
20I3.txt,Greedy_MaxProfit,10061,10061,0.0,0.000726
20I3.txt,Greedy_MinWeight,2043,10061,79.69386740880628,0.000625
20I3.txt,Greedy_MaxProfitWeight,2043,10061,79.69386740880628,0.000579
20I3.txt,Greedy_MinConflicts,6074,10061,39.628267567836204,0.000515
20I3.txt,GRASP_100_0.3,3990,10061,60.341914322631936,0.95624
20I4.txt,Greedy_MaxProfit,9835,9835,0.0,0.000652
20I4.txt,Greedy_MinWeight,1663,9835,83.09100152516523,0.00067
20I4.txt,Greedy_MaxProfitWeight,1663,9835,83.09100152516523,0.000585
20I4.txt,Greedy_MinConflicts,6892,9835,29.92374173868836,0.000518
20I4.txt,GRASP_100_0.3,3659,9835,62.796136248093546,0.919085
20I5.txt,Greedy_MaxProfit,9983,9983,0.0,0.000661
20I5.txt,Greedy_MinWeight,2176,9983,78.20294500651107,0.000722
20I5.txt,Greedy_MaxProfitWeight,2176,9983,78.20294500651107,0.000626
20I5.txt,Greedy_MinConflicts,6866,9983,31.223079234698986,0.000581
20I5.txt,GRASP_100_0.3,3444,9983,65.50135229890815,0.947988
